"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,208,0,201,0,198,0,250,270,919,71,359,375,114,0,0,0,0
"2",1,5,209,0,204,0,199,0,234,252,889,56,338,360,135,0,0,0,0
"3",1,9,209,0,201,0,200,0,221,229,851,24,321,351,155,0,0,0,0
"4",1,13,209,897,202,0,194,0,203,209,1705,897,300,344,164,0,0,0,0
"5",1,17,209,844,200,0,204,0,187,185,1620,844,264,329,183,0,0,0,0
"6",1,21,210,815,200,0,199,0,164,172,1550,815,231,311,193,0,0,0,0
"7",1,25,210,0,199,379,205,382,151,158,1474,761,204,302,207,0,0,0,0
"8",1,29,210,0,199,349,196,360,134,146,1384,709,182,276,217,0,0,0,0
"9",1,33,210,0,198,329,199,334,117,124,1301,663,150,256,232,0,0,0,0
"10",1,37,210,0,193,269,199,240,130,194,1225,626,127,233,239,0,0,0,0
"11",1,41,210,0,199,224,202,183,137,224,1169,598,100,228,234,9,0,0,0
"12",1,45,210,0,199,185,194,135,147,239,1099,560,75,220,223,21,0,0,0
"13",1,49,210,0,202,155,198,93,140,247,1035,520,60,212,204,39,0,0,0
"14",2,1,209,0,198,122,203,62,152,257,994,499,42,206,193,54,0,0,0
"15",2,5,210,0,206,102,200,46,144,249,947,474,28,194,185,66,0,0,0
"16",2,9,210,0,196,98,199,46,134,224,897,447,13,189,168,80,0,0,0
"17",2,13,209,945,205,86,199,39,123,206,1803,945,426,178,171,83,0,0,0
"18",2,17,209,885,203,83,199,34,115,186,1705,885,410,163,164,83,0,0,0
"19",2,21,209,832,197,77,202,30,110,167,1615,832,396,140,161,86,0,0,0
"20",2,25,210,0,203,473,200,410,95,154,1535,784,379,121,158,93,0,0,0
"21",2,29,210,0,202,446,195,382,84,140,1449,729,361,104,150,105,0,0,0
"22",2,33,210,0,198,423,198,359,75,117,1370,690,338,85,141,116,0,0,0
"23",2,37,210,0,204,367,197,261,99,173,1301,657,319,74,136,115,0,0,0
"24",2,41,210,0,202,326,203,192,118,210,1251,625,311,57,135,117,6,0,0
"25",2,45,210,0,200,272,198,140,128,244,1182,589,293,45,126,115,14,0,0
"26",2,49,210,0,197,235,194,102,138,255,1121,562,277,35,122,103,22,0,0
"27",3,1,210,0,200,199,201,81,137,239,1057,535,255,23,120,95,29,0,0
"28",3,5,209,0,198,170,200,59,134,237,998,501,243,14,111,93,36,0,0
"29",3,9,210,0,197,153,198,53,127,218,946,471,231,7,106,88,43,0,0
"30",3,13,208,939,200,139,197,46,112,205,1838,939,441,221,103,87,47,0,0
"31",3,17,210,877,199,126,202,42,103,186,1735,877,422,208,93,88,47,0,0
"32",3,21,210,824,197,117,204,36,91,172,1641,824,402,198,73,92,52,0,0
"33",3,25,210,0,201,504,197,424,83,159,1568,787,384,188,57,96,56,0,0
"34",3,29,209,0,200,474,197,399,71,141,1482,740,362,176,50,89,65,0,0
"35",3,33,210,0,195,443,196,382,62,126,1404,699,348,172,38,80,67,0,0
"36",3,37,210,0,200,381,197,277,83,193,1331,664,327,164,32,78,66,0,0
"37",3,41,210,0,200,330,203,194,103,242,1272,628,316,157,25,77,65,4,0
"38",3,45,210,0,201,295,193,151,112,252,1204,597,296,149,23,67,62,10,0
"39",3,49,210,0,190,251,200,108,123,257,1129,553,283,141,15,67,55,15,0
"40",4,1,210,0,201,220,200,80,126,254,1081,527,269,138,9,67,54,17,0
"41",4,5,210,0,200,186,200,62,124,256,1028,503,257,132,5,58,56,17,0
"42",4,9,210,0,203,170,198,59,114,233,977,477,242,125,1,56,54,22,0
"43",4,13,210,958,202,160,197,47,106,215,1885,958,449,235,118,51,52,22,0
"44",4,17,210,906,201,155,201,40,95,193,1791,906,429,225,113,45,51,22,0
"45",4,21,210,867,196,143,201,34,86,174,1701,867,407,209,107,35,51,25,0
"46",4,25,210,0,201,575,199,413,73,162,1623,823,394,196,104,30,48,28,0
"47",4,29,210,0,198,536,203,387,67,146,1537,778,371,187,101,23,45,32,0
"48",4,33,210,0,199,499,201,371,58,132,1460,737,352,178,97,17,40,39,0
"49",4,37,210,0,200,441,203,285,84,197,1410,715,341,168,93,13,40,40,0
"50",4,41,210,0,203,380,200,210,105,236,1334,676,325,156,86,10,37,42,2
"51",4,45,210,0,198,327,204,153,114,265,1261,637,313,141,81,8,34,42,5
"52",4,49,210,0,198,277,196,112,130,282,1195,602,303,129,77,6,34,38,6
"53",5,1,210,0,197,240,202,80,132,284,1135,568,290,119,76,3,35,37,7
"54",5,5,208,0,198,204,196,60,143,269,1070,530,272,116,73,1,31,40,7
"55",5,9,210,0,202,189,199,54,129,246,1019,511,261,106,67,0,28,38,8
"56",5,13,210,929,199,176,200,47,120,232,1903,929,490,252,100,62,23,39,8
"57",5,17,210,879,199,163,202,44,114,213,1814,879,470,244,93,61,22,37,8
"58",5,21,210,825,198,148,199,40,102,199,1711,825,451,227,88,55,17,36,12
"59",5,25,210,0,199,499,192,443,93,182,1608,780,420,210,84,50,14,36,14
"60",5,29,210,0,197,467,206,419,79,157,1525,734,404,201,79,48,13,30,16
"61",5,33,210,0,199,441,200,395,64,141,1440,691,382,190,77,45,11,24,20
"62",5,37,209,0,202,381,200,282,85,208,1358,641,363,184,75,42,9,24,20
"63",5,41,211,0,203,331,203,199,101,259,1296,613,345,176,72,40,7,24,19
"64",5,45,210,0,195,277,201,137,119,279,1208,566,326,167,67,36,5,20,21
"65",5,49,211,0,204,226,200,101,126,279,1136,530,309,156,62,34,3,21,21
"66",6,1,211,0,202,194,205,65,137,271,1074,494,296,148,61,31,1,21,22
"67",6,5,210,0,192,175,194,45,136,257,999,458,276,139,55,29,0,19,23
"68",6,9,211,0,201,163,199,41,122,233,959,441,262,136,53,28,0,16,23
"69",6,13,210,936,199,155,204,36,112,211,1853,936,423,255,126,50,27,14,22
"70",6,17,210,880,199,145,203,34,103,196,1760,880,409,244,122,47,26,11,21
"71",6,21,211,832,188,136,202,29,92,182,1661,832,388,234,112,41,23,8,23
"72",6,25,210,0,195,516,200,427,76,168,1582,794,367,225,106,38,22,8,22
"73",6,29,211,0,198,480,199,399,66,151,1493,740,355,213,98,37,21,7,22
"74",6,33,211,0,198,456,202,374,59,140,1429,702,341,205,96,37,21,6,21
"75",6,37,211,0,200,388,201,267,90,195,1341,655,321,194,90,35,20,5,21
"76",6,41,211,0,198,330,197,186,113,242,1266,617,302,186,83,35,17,4,22
"77",6,45,211,0,202,280,198,141,134,253,1208,592,284,178,78,35,16,2,23
"78",6,49,211,0,205,237,200,104,143,256,1145,553,273,170,75,34,15,1,24
"79",7,1,211,0,204,209,204,74,149,255,1095,527,265,160,72,32,14,1,24
"80",7,5,211,0,200,169,200,56,153,241,1019,477,256,151,67,31,12,0,25
"81",7,9,211,0,196,153,197,49,143,220,958,445,248,141,63,29,9,0,23
"82",7,13,211,924,200,142,207,41,126,196,1836,924,421,237,135,61,28,8,22
"83",7,17,211,885,202,127,205,41,114,187,1761,885,405,228,129,58,27,7,22
"84",7,21,211,838,197,117,204,40,105,165,1666,838,385,213,120,56,25,7,22
"85",7,25,211,0,197,518,205,418,87,152,1577,794,367,201,111,53,24,7,20
"86",7,29,211,0,200,488,194,395,76,139,1492,748,348,191,104,52,24,6,19
"87",7,33,211,0,194,455,193,377,63,116,1398,706,326,175,97,50,20,6,18
"88",7,37,210,0,202,370,204,247,96,189,1308,650,304,169,96,47,19,6,17
"89",7,41,211,0,205,315,198,178,117,215,1228,604,281,163,92,46,19,6,17
"90",7,45,211,0,198,273,202,129,138,234,1174,575,276,157,85,43,15,6,17
"91",7,49,211,0,201,227,200,96,154,239,1117,552,260,151,80,40,14,6,14
"92",8,1,210,0,206,194,201,64,161,242,1068,522,248,146,78,40,14,6,14
"93",8,5,211,0,202,159,200,46,165,229,1001,488,235,136,71,39,13,6,13
"94",8,9,211,0,201,147,199,44,150,209,950,466,222,128,66,36,13,6,13
"95",8,13,211,940,197,137,199,38,135,195,1841,940,449,203,121,62,36,13,17
"96",8,17,210,889,200,128,203,33,121,176,1750,889,431,195,112,60,34,12,17
"97",8,21,209,840,194,117,201,32,109,158,1651,840,413,181,103,56,30,12,16
"98",8,25,211,0,200,496,200,422,90,142,1550,782,393,171,94,56,28,12,14
"99",8,29,211,0,202,465,196,394,84,123,1464,735,382,156,89,52,25,12,13
"100",8,33,211,0,202,437,203,363,76,108,1389,686,371,147,86,52,24,11,12
"101",8,37,211,0,200,384,203,254,99,163,1303,629,355,143,80,51,23,11,11
"102",8,41,211,0,201,323,200,196,118,193,1231,586,341,138,74,51,20,11,10
"103",8,45,211,0,202,271,202,135,139,219,1168,552,325,133,72,48,18,10,10
"104",8,49,211,0,201,225,199,99,156,225,1105,518,308,127,70,46,16,10,10
"105",9,1,211,0,203,194,204,68,151,232,1052,495,297,116,66,43,16,10,9
"106",9,5,211,0,201,166,200,53,153,222,995,467,282,113,60,41,14,9,9
"107",9,9,211,0,200,149,197,45,139,206,936,442,264,106,56,40,12,8,8
"108",9,13,210,933,199,136,201,38,124,187,1818,933,425,243,98,55,36,12,16
"109",9,17,210,885,201,129,207,36,113,166,1737,885,404,241,91,53,35,12,16
"110",9,21,210,832,200,120,205,34,104,155,1650,832,388,237,84,49,32,12,16
"111",9,25,210,0,205,493,199,426,95,140,1558,783,369,223,79,47,31,12,14
"112",9,29,210,0,201,470,201,409,89,123,1493,753,358,212,74,42,31,11,12
"113",9,33,210,0,200,445,197,379,82,109,1412,710,342,199,67,42,30,11,11
"114",9,37,210,0,199,374,200,276,116,175,1340,670,328,191,63,41,27,10,10
"115",9,41,210,0,201,323,206,214,132,209,1285,643,317,182,58,39,27,9,10
"116",9,45,210,0,202,278,199,156,143,226,1204,594,295,174,56,39,27,9,10
"117",9,49,210,0,205,239,200,117,152,230,1143,562,281,166,56,36,24,9,9
"118",10,1,210,0,201,201,201,75,159,234,1071,518,266,162,53,35,21,7,9
"119",10,5,210,0,200,166,199,56,166,228,1015,487,253,156,51,33,20,7,8
"120",10,9,209,0,199,149,204,50,152,205,959,463,234,147,51,31,19,6,8
"121",10,13,211,963,199,135,197,45,140,187,1866,963,431,224,138,48,31,17,14
"122",10,17,211,924,196,121,204,40,123,165,1773,924,412,204,128,43,31,17,14
"123",10,21,211,871,197,110,203,36,110,148,1675,871,387,196,121,41,28,17,14
"124",10,25,211,0,198,521,203,443,101,130,1596,828,373,185,118,39,25,15,13
"125",10,29,211,0,197,493,198,425,91,121,1525,789,360,179,110,37,24,14,12
"126",10,33,211,0,197,462,200,399,81,110,1449,746,348,172,101,35,23,14,10
"127",10,37,211,0,197,386,200,280,109,189,1361,697,328,158,99,34,22,13,10
"128",10,41,211,0,201,331,199,193,119,234,1277,644,310,156,91,32,21,13,10
"129",10,45,211,0,198,276,200,135,125,254,1188,592,288,148,88,31,19,13,9
"130",10,49,211,0,200,246,201,99,131,251,1128,556,274,144,85,28,19,13,9
"131",11,1,211,0,203,205,201,73,135,245,1062,516,264,140,77,27,17,13,8
"132",11,5,211,0,198,177,200,53,148,243,1019,500,250,135,72,26,16,13,7
"133",11,9,211,0,202,163,205,48,135,220,973,473,242,131,70,23,15,12,7
"134",11,13,210,971,204,152,191,46,127,193,1884,971,446,228,123,62,23,13,18
"135",11,17,210,910,197,142,198,37,115,175,1774,910,426,215,117,55,23,11,17
"136",11,21,208,853,198,123,196,36,105,156,1667,853,399,203,110,52,23,11,16
"137",11,25,210,0,199,533,199,410,92,138,1571,802,374,191,107,49,22,10,16
"138",11,29,210,0,198,501,200,386,82,130,1497,756,367,179,101,47,21,10,16
"139",11,33,210,0,201,477,204,366,73,119,1440,722,357,171,99,46,20,10,15
"140",11,37,210,0,201,419,197,272,94,182,1365,683,343,159,93,43,20,9,15
