"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,208,0,199,0,199,0,249,236,883,93,344,349,97,0,0,0,0
"2",1,5,209,0,200,0,203,0,230,215,848,56,348,332,112,0,0,0,0
"3",1,9,209,0,197,0,200,0,204,199,800,28,333,310,129,0,0,0,0
"4",1,13,208,903,200,0,197,0,187,183,1670,903,315,297,155,0,0,0,0
"5",1,17,209,859,196,0,202,0,171,167,1595,859,280,293,163,0,0,0,0
"6",1,21,209,807,201,0,202,0,153,150,1513,807,248,272,186,0,0,0,0
"7",1,25,209,0,201,397,198,372,140,133,1441,769,212,264,196,0,0,0,0
"8",1,29,209,0,198,371,198,354,129,117,1367,725,184,259,199,0,0,0,0
"9",1,33,209,0,195,359,198,333,110,101,1296,692,146,250,208,0,0,0,0
"10",1,37,209,0,196,301,197,246,132,179,1251,684,125,236,206,0,0,0,0
"11",1,41,209,0,190,260,200,173,131,227,1181,652,100,223,193,13,0,0,0
"12",1,45,209,0,198,217,202,127,137,248,1129,623,85,208,189,24,0,0,0
"13",1,49,208,0,196,197,199,94,133,252,1071,592,66,193,182,38,0,0,0
"14",2,1,209,0,193,161,202,67,145,252,1020,561,54,176,178,51,0,0,0
"15",2,5,209,0,198,135,191,47,140,257,968,542,33,173,159,61,0,0,0
"16",2,9,209,0,198,126,196,40,125,232,917,519,9,170,149,70,0,0,0
"17",2,13,209,951,202,111,197,36,120,212,1829,951,502,155,146,75,0,0,0
"18",2,17,209,892,202,103,201,31,107,195,1731,892,479,139,141,80,0,0,0
"19",2,21,209,845,203,99,197,27,99,179,1649,845,455,126,133,90,0,0,0
"20",2,25,209,0,201,477,199,444,91,162,1574,807,431,107,129,100,0,0,0
"21",2,29,209,0,198,452,196,419,84,145,1494,764,411,89,127,103,0,0,0
"22",2,33,209,0,195,419,196,394,77,129,1410,719,395,66,126,104,0,0,0
"23",2,37,209,0,199,351,197,284,102,209,1342,680,378,57,122,105,0,0,0
"24",2,41,209,0,198,305,199,211,126,254,1293,657,363,48,119,101,5,0,0
"25",2,45,209,0,198,263,199,150,138,278,1226,625,344,39,106,101,11,0,0
"26",2,49,209,0,197,225,202,109,141,290,1164,593,327,30,102,94,18,0,0
"27",3,1,209,0,202,195,202,74,140,298,1111,559,314,26,96,93,23,0,0
"28",3,5,209,0,197,170,187,64,135,293,1046,523,303,13,96,87,24,0,0
"29",3,9,209,0,199,155,202,57,124,271,1008,501,291,3,101,82,30,0,0
"30",3,13,209,901,204,146,194,52,112,253,1862,901,479,279,91,75,37,0,0
"31",3,17,208,844,194,138,198,52,104,224,1754,844,459,259,82,71,39,0,0
"32",3,21,209,799,199,128,202,49,94,204,1675,799,440,251,69,71,45,0,0
"33",3,25,209,0,196,526,201,401,81,183,1588,759,420,230,59,71,49,0,0
"34",3,29,209,0,199,489,192,377,74,170,1501,717,396,220,48,68,52,0,0
"35",3,33,209,0,196,466,196,352,70,146,1426,681,379,209,35,68,54,0,0
"36",3,37,209,0,197,403,201,254,89,212,1356,650,353,202,31,67,53,0,0
"37",3,41,209,0,199,330,196,189,108,255,1277,610,334,187,24,66,53,3,0
"38",3,45,209,0,202,284,194,124,123,273,1200,572,309,176,21,60,56,6,0
"39",3,49,209,0,196,241,204,87,135,274,1137,534,297,170,14,57,55,10,0
