"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,212,0,199,0,202,0,227,246,874,79,359,362,74,0,0,0,0
"2",1,5,212,0,198,0,201,0,209,223,831,51,340,349,91,0,0,0,0
"3",1,9,211,0,203,0,205,0,188,199,795,19,320,345,111,0,0,0,0
"4",1,13,209,969,201,0,197,0,168,189,1724,969,300,323,132,0,0,0,0
"5",1,17,212,922,205,0,196,0,147,167,1637,922,259,302,154,0,0,0,0
"6",1,21,211,862,198,0,204,0,135,148,1547,862,232,284,169,0,0,0,0
"7",1,25,212,0,200,403,202,409,114,133,1461,812,197,265,187,0,0,0,0
"8",1,29,212,0,200,381,206,382,94,116,1379,763,165,256,195,0,0,0,0
"9",1,33,212,0,197,360,201,361,80,101,1300,721,137,242,200,0,0,0,0
"10",1,37,212,0,201,298,206,263,103,170,1241,686,116,235,204,0,0,0,0
"11",1,41,212,0,200,257,199,193,117,217,1183,657,94,226,200,6,0,0,0
"12",1,45,212,0,198,223,199,141,123,243,1127,629,77,215,191,15,0,0,0
"13",1,49,212,0,200,190,201,107,129,236,1063,589,60,201,182,31,0,0,0
"14",2,1,212,0,197,166,206,72,124,244,1009,562,47,195,172,33,0,0,0
"15",2,5,212,0,205,131,197,53,122,240,948,524,32,181,170,41,0,0,0
"16",2,9,214,0,203,121,199,47,110,212,892,490,15,170,167,50,0,0,0
"17",2,13,212,968,197,107,201,44,105,193,1815,968,469,166,157,55,0,0,0
"18",2,17,214,911,202,96,205,36,93,179,1722,911,449,144,152,66,0,0,0
"19",2,21,213,848,198,89,208,34,81,157,1615,848,423,124,142,78,0,0,0
"20",2,25,213,0,204,477,205,438,69,149,1542,805,406,113,129,89,0,0,0
"21",2,29,213,0,200,449,203,407,64,138,1461,757,387,95,127,95,0,0,0
"22",2,33,214,0,203,422,198,379,55,122,1379,711,366,78,124,100,0,0,0
"23",2,37,214,0,211,366,194,274,86,189,1320,678,357,64,114,107,0,0,0
"24",2,41,214,0,206,314,208,200,118,216,1262,642,349,49,114,106,2,0,0
"25",2,45,214,0,199,265,204,142,133,244,1187,602,329,43,102,105,6,0,0
"26",2,49,214,0,200,224,206,108,143,253,1134,579,316,33,97,95,14,0,0
"27",3,1,214,0,206,185,203,83,149,260,1086,552,305,24,98,90,17,0,0
"28",3,5,214,0,204,156,203,67,156,245,1031,525,290,16,88,90,22,0,0
"29",3,9,214,0,198,145,201,62,142,219,967,491,275,9,81,88,23,0,0
"30",3,13,214,970,197,129,202,56,133,199,1886,970,470,257,85,79,25,0,0
"31",3,17,213,905,205,117,208,49,118,181,1783,905,446,245,74,78,35,0,0
"32",3,21,214,861,201,108,206,46,105,169,1696,861,420,234,64,75,42,0,0
"33",3,25,214,0,205,527,200,428,94,151,1605,814,398,220,55,71,47,0,0
"34",3,29,214,0,204,490,198,402,85,139,1518,763,386,204,45,68,52,0,0
"35",3,33,214,0,202,459,201,384,78,125,1449,726,369,195,39,69,51,0,0
"36",3,37,214,0,202,382,200,270,106,202,1362,684,341,186,35,61,55,0,0
"37",3,41,214,0,203,319,212,188,131,248,1301,646,326,186,28,59,55,1,0
"38",3,45,214,0,204,281,205,129,139,290,1248,625,309,177,27,53,55,2,0
"39",3,49,214,0,203,239,200,89,155,302,1188,588,302,173,19,51,47,8,0
"40",4,1,214,0,202,196,206,65,168,299,1136,560,291,166,14,51,46,8,0
"41",4,5,214,0,206,168,204,48,168,293,1087,538,277,157,10,48,46,11,0
"42",4,9,214,0,198,156,210,43,158,267,1032,509,268,144,8,43,49,11,0
"43",4,13,213,953,203,140,204,41,145,258,1944,953,490,261,134,50,45,11,0
"44",4,17,214,901,202,126,202,38,134,241,1844,901,469,243,129,44,40,18,0
"45",4,21,214,843,206,115,200,36,121,223,1744,843,450,233,121,41,36,20,0
"46",4,25,214,0,200,495,202,442,111,196,1646,796,427,216,115,34,36,22,0
"47",4,29,214,0,199,471,200,416,97,176,1559,755,404,205,110,26,36,23,0
"48",4,33,214,0,198,443,206,397,88,159,1491,722,387,198,101,24,36,23,0
"49",4,37,214,0,200,374,203,279,106,236,1398,679,368,188,90,22,27,24,0
"50",4,41,214,0,204,330,197,208,121,268,1328,655,351,172,82,17,26,25,0
"51",4,45,214,0,200,281,202,149,134,286,1252,616,332,162,78,14,24,25,1
"52",4,49,214,0,202,247,202,101,144,300,1196,594,316,152,75,11,26,20,2
"53",5,1,214,0,198,213,207,73,147,296,1134,557,304,149,67,9,25,21,2
"54",5,5,213,0,201,176,200,49,154,302,1082,538,291,138,62,7,23,20,3
"55",5,9,213,0,201,160,204,43,142,274,1024,507,277,130,60,5,21,20,4
"56",5,13,213,890,202,147,201,41,129,251,1861,890,488,263,121,55,24,16,4
"57",5,17,214,843,202,134,209,34,116,236,1774,843,470,251,116,52,19,16,7
"58",5,21,214,792,204,125,202,29,106,220,1678,792,451,242,107,47,15,16,8
"59",5,25,214,0,206,492,203,407,95,198,1601,753,430,233,104,46,12,16,7
"60",5,29,214,0,209,458,202,392,87,178,1526,722,401,226,99,43,11,17,7
