"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,216,0,204,0,201,0,305,218,928,100,381,361,86,0,0,0,0
"2",1,5,216,0,207,0,205,0,284,192,888,57,375,349,107,0,0,0,0
"3",1,9,217,0,208,0,208,0,254,171,841,24,367,321,129,0,0,0,0
"4",1,13,217,978,207,0,212,0,234,158,1789,978,345,309,157,0,0,0,0
"5",1,17,216,921,208,0,208,0,214,148,1699,921,302,295,181,0,0,0,0
"6",1,21,217,868,209,0,206,0,200,135,1618,868,268,294,188,0,0,0,0
"7",1,25,216,0,209,384,205,429,178,117,1522,813,232,274,203,0,0,0,0
"8",1,29,216,0,208,367,204,404,167,96,1446,771,200,256,219,0,0,0,0
"9",1,33,216,0,212,352,200,384,155,79,1382,736,170,254,222,0,0,0,0
"10",1,37,216,0,194,281,197,221,169,141,1203,602,141,238,222,0,0,0,0
"11",1,41,216,0,203,229,202,159,173,171,1137,574,123,226,208,6,0,0,0
"12",1,45,215,0,202,199,208,118,176,183,1086,550,106,209,203,18,0,0,0
"13",1,49,216,0,197,168,204,85,179,194,1027,525,81,198,187,36,0,0,0
"14",2,1,215,0,205,144,209,55,170,188,971,492,61,192,181,45,0,0,0
"15",2,5,216,0,208,121,207,36,172,185,929,461,34,198,181,55,0,0,0
"16",2,9,216,0,206,111,204,30,167,168,886,439,12,196,172,67,0,0,0
"17",2,13,216,969,195,98,205,28,150,153,1798,969,411,181,161,76,0,0,0
"18",2,17,215,918,209,80,203,25,136,137,1708,918,390,160,159,81,0,0,0
"19",2,21,216,878,200,72,204,25,127,119,1625,878,369,139,153,86,0,0,0
"20",2,25,216,0,209,487,206,435,107,107,1551,833,354,125,149,90,0,0,0
"21",2,29,216,0,203,462,203,413,96,93,1470,791,335,104,138,102,0,0,0
"22",2,33,216,0,209,437,204,380,81,82,1393,746,315,86,133,113,0,0,0
"23",2,37,215,0,193,352,203,219,115,147,1229,614,308,68,127,112,0,0,0
"24",2,41,216,0,206,296,207,167,135,174,1185,598,293,59,119,112,4,0,0
"25",2,45,216,0,210,252,205,125,156,189,1137,570,285,52,110,110,10,0,0
"26",2,49,216,0,205,215,203,98,164,197,1082,541,279,35,106,104,17,0,0
"27",3,1,216,0,205,181,208,68,167,199,1028,514,265,23,99,106,21,0,0
"28",3,5,216,0,204,145,208,42,164,198,961,476,248,12,101,94,30,0,0
"29",3,9,216,0,204,135,205,41,149,179,913,456,233,4,95,88,37,0,0
"30",3,13,215,939,205,117,207,35,138,165,1806,939,436,220,84,81,46,0,0
"31",3,17,216,890,207,108,203,33,125,145,1711,890,414,208,72,82,45,0,0
"32",3,21,215,836,207,96,198,30,109,129,1605,836,388,195,64,76,46,0,0
"33",3,25,216,0,205,473,209,424,98,112,1521,781,374,189,56,72,49,0,0
"34",3,29,216,0,207,450,206,402,91,105,1461,748,361,184,49,64,55,0,0
"35",3,33,216,0,204,418,201,376,81,91,1371,700,341,171,43,61,55,0,0
"36",3,37,216,0,201,337,206,222,105,151,1222,593,320,161,32,62,54,0,0
"37",3,41,216,0,207,282,204,167,128,186,1174,568,309,156,30,56,55,0,0
"38",3,45,216,0,200,239,205,114,140,208,1106,529,301,143,26,54,51,2,0
"39",3,49,216,0,204,202,208,79,154,220,1067,522,285,136,21,52,43,8,0
"40",4,1,216,0,205,171,201,56,162,224,1019,504,271,127,15,49,41,12,0
"41",4,5,216,0,207,153,205,32,156,217,970,478,261,122,9,50,38,12,0
