"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,206,0,191,0,196,0,209,260,856,74,349,339,94,0,0,0,0
"2",1,5,208,0,200,0,202,0,169,242,813,46,328,327,112,0,0,0,0
"3",1,9,208,0,196,0,192,0,155,216,759,17,312,300,130,0,0,0,0
"4",1,13,208,980,202,0,198,0,139,191,1710,980,291,299,140,0,0,0,0
"5",1,17,207,920,194,0,198,0,125,176,1613,920,253,279,161,0,0,0,0
"6",1,21,207,867,196,0,203,0,103,160,1529,867,217,276,169,0,0,0,0
"7",1,25,208,0,198,401,199,421,89,144,1452,822,185,268,177,0,0,0,0
"8",1,29,208,0,200,383,196,395,72,128,1374,778,161,253,182,0,0,0,0
"9",1,33,207,0,191,356,202,375,63,108,1295,731,141,234,189,0,0,0,0
"10",1,37,209,0,195,290,194,270,83,183,1215,693,112,222,188,0,0,0,0
"11",1,41,209,0,202,244,200,191,101,213,1151,651,88,221,183,8,0,0,0
"12",1,45,209,0,206,209,203,135,108,228,1089,606,75,203,188,17,0,0,0
"13",1,49,209,0,196,179,202,100,113,247,1037,579,53,195,178,32,0,0,0
"14",2,1,208,0,199,149,192,78,113,248,979,553,33,187,162,44,0,0,0
"15",2,5,208,0,197,127,199,56,115,244,938,525,24,175,158,56,0,0,0
"16",2,9,208,0,202,120,195,50,108,225,900,503,10,159,160,68,0,0,0
"17",2,13,208,965,198,112,196,44,99,207,1821,965,483,146,158,69,0,0,0
"18",2,17,208,911,196,103,198,42,88,185,1723,911,461,124,143,84,0,0,0
"19",2,21,208,858,198,92,201,38,78,170,1635,858,440,110,136,91,0,0,0
"20",2,25,208,0,198,507,194,428,71,154,1552,817,412,94,134,95,0,0,0
"21",2,29,208,0,195,470,198,409,62,136,1470,771,390,84,124,101,0,0,0
"22",2,33,208,0,198,446,196,379,52,122,1393,723,375,75,115,105,0,0,0
"23",2,37,208,0,201,394,192,274,76,190,1327,687,359,63,111,107,0,0,0
"24",2,41,208,0,200,346,200,186,100,235,1267,653,342,53,107,108,4,0,0
"25",2,45,208,0,197,299,201,124,116,255,1192,606,326,45,99,108,8,0,0
"26",2,49,208,0,197,248,193,90,132,260,1120,569,305,33,97,101,15,0,0
"27",3,1,208,0,201,218,195,66,130,252,1062,537,288,21,98,95,23,0,0
"28",3,5,208,0,203,180,202,43,133,251,1012,507,275,17,94,89,30,0,0
"29",3,9,208,0,192,164,200,40,129,232,957,481,259,6,87,85,39,0,0
"30",3,13,207,893,195,151,192,39,114,210,1794,893,461,236,75,84,45,0,0
"31",3,17,208,840,194,142,198,35,99,189,1697,840,441,224,68,73,51,0,0
"32",3,21,208,790,203,133,191,31,81,173,1602,790,423,209,60,66,54,0,0
"33",3,25,208,0,192,516,194,389,77,151,1519,753,396,201,52,64,53,0,0
"34",3,29,208,0,191,485,194,371,68,136,1445,721,371,194,48,60,51,0,0
"35",3,33,208,0,193,462,198,342,59,118,1372,681,357,189,41,53,51,0,0
"36",3,37,208,0,201,396,199,253,94,181,1324,662,343,180,35,52,52,0,0
"37",3,41,208,0,197,341,201,180,121,222,1262,628,328,176,26,51,51,2,0
"38",3,45,208,0,196,276,198,125,140,254,1189,594,311,162,22,47,49,4,0
"39",3,49,208,0,198,227,201,80,146,258,1110,545,303,146,16,51,44,5,0
"40",4,1,208,0,204,182,201,60,151,270,1068,520,292,143,14,47,42,10,0
"41",4,5,208,0,200,154,196,43,157,266,1016,486,280,139,11,44,44,12,0
"42",4,9,208,0,202,148,199,39,144,243,975,465,268,135,4,42,45,16,0
"43",4,13,207,914,197,134,197,36,130,227,1835,914,435,258,127,36,46,19,0
"44",4,17,208,865,200,128,196,35,118,202,1744,865,417,243,122,32,38,27,0
"45",4,21,208,828,197,118,193,31,108,178,1653,828,400,225,111,27,35,27,0
"46",4,25,208,0,189,498,196,411,99,156,1549,778,380,209,100,21,36,25,0
"47",4,29,208,0,194,461,198,391,88,138,1470,733,365,200,96,17,34,25,0
"48",4,33,208,0,195,429,203,371,72,123,1393,692,348,187,93,15,33,25,0
"49",4,37,208,0,200,359,199,267,91,192,1308,640,325,182,91,12,33,25,0
"50",4,41,208,0,196,304,195,192,114,224,1225,598,303,172,87,8,32,23,2
"51",4,45,208,0,198,251,193,137,126,246,1151,558,287,159,83,8,30,23,3
"52",4,49,208,0,195,211,199,106,136,246,1093,528,273,151,80,5,31,22,3
"53",5,1,207,0,199,173,195,79,143,252,1041,507,257,145,77,4,26,20,5
"54",5,5,208,0,202,142,198,51,144,258,995,487,244,140,71,2,23,22,6
"55",5,9,208,0,200,133,203,48,133,238,955,466,234,134,68,1,20,24,8
"56",5,13,207,919,200,124,200,43,124,225,1835,919,442,227,132,65,18,26,6
"57",5,17,209,865,199,119,200,41,113,207,1744,865,428,217,123,62,17,23,9
"58",5,21,209,812,199,110,197,39,101,188,1646,812,405,207,120,56,15,21,10
"59",5,25,209,0,197,495,194,407,92,171,1556,766,382,200,115,52,13,20,8
"60",5,29,209,0,193,460,198,382,78,153,1464,718,361,188,110,47,11,21,8
"61",5,33,209,0,203,422,191,355,66,135,1372,668,336,178,105,46,11,20,8
"62",5,37,209,0,200,372,195,255,90,206,1318,645,324,171,96,46,9,19,8
"63",5,41,209,0,200,313,202,179,116,244,1254,607,315,162,89,46,6,20,9
"64",5,45,208,0,197,258,199,130,131,278,1193,577,302,156,78,46,6,18,10
